id,date_creation,nbtweets,nbsuiveurs,nbamis,profil
24791,21/06/2012 21:00,38352,1173,874,Y'aura meilleure que moi; y'aura plus mauvaise que moi; mais 2 comme moi ?! Non.. pas du tout !  *Guinéenne Girl* #221 #224
22232,16/02/2012 18:28,7602,561,382,R.N /Ammar-altiti Ministry of health -jordan made in irbid me + iphone + laptop + bed i think A perfect relationship in 2014
19999,28/10/2011 10:01,91686,1194,154,Follow @Singteliphone5 #iPhone4SSingapore #iPhone5ReleaseDate #iPhoneApps #iPhoneNews #iPhoneGames #iPhone5 #iPhone5Release #iPhoneSpecs
37567,07/05/2013 21:25,13993,453,261,T.? Vila Verde / Braga
4023,08/09/2008 11:50,1737,128,147,Un poco de rugby; un poco de monte...
37729,12/05/2013 16:04,20147,413,622,rugby/limoges.
32205,26/12/2012 13:50,211,65,125,“La cultura è l'unico bene dell'umanità che; diviso fra tutti; anziché diminuire diventa più grande” (Hans-Georg Gadamer)
53088,18/09/2014 23:28,28,0,39,Il mio motto è una frase di Coco Chanel: “Per essere insostituibili bisogna essere unici”.
7146,26/06/2009 13:38,39363,496,714,Egyptian doctor who loves to write. Self published a book Requiem. Fascinated by Sufism. Cynicism is what keeps me going in the zoo we live in.
22860,12/03/2012 21:05,20,11,45,Mène une vie étudiante merdique en attendant de dominer le monde.
27007,31/07/2012 22:34,58,10,41,************************************************
16647,04/04/2011 19:06,472,151,103,Professeur de Lettres modernes Collège de Gerzat Membre de WebLettres Formatrice TICE - IUFM d'Auvergne
21857,29/01/2012 14:04,20152,301,267,Nanou...Étudiante en Droit...Adepte du #TweetBâtard !! #TeamLocks #TeamSaloperie ...Follow me if U want  #Peace
22700,05/03/2012 09:31,2958,307,1092,Am Octavius Federidge Tinsworthy Ace; ah luv my ffuckin' bairns ...ah do.  Ah only bray 'em 'cos I luv 'em ssso mmuch... can a borrow ten pee?
48626,25/02/2014 07:35,665,27,40,Ubuntu Philosophy
24788,21/06/2012 16:55,1563,154,373,#TeamPSG #Teamreal  snapchat : skooty938
16533,28/03/2011 09:16,19621,78,85,???????????????  ?????????????????RT??????????????????
47613,07/01/2014 14:40,2798,71,87,"Vis ta vie , pas celle des autres !"
31209,27/11/2012 14:18,1097,5971,5163,Dans l'univers de la #publicité depuis plus de 10 ans; je relaie ici toute l'actualité et les nouveautés publicitaires .
53022,06/10/2014 20:04,5,6,7,Maisonnette d'édition pour les enfants qui n'aiment pas lire...et les autres aussi!
50858,24/06/2014 23:55,662,23,112,Voilà tu vient de perdre 2 secondes de ta vie a lire cette phrase qui ne te servira a rien dans ta vie !
15416,13/01/2011 08:49,12915,331,1155,#RCLens business project engineer in brussels - Metal - Football - Handball - Cooking
19487,25/09/2011 13:21,34,6,74,Voyager; bouger; rêver
20385,18/11/2011 13:49,247,78,541,#Ads; #Ciné and #Rugby sur fond d'#Électro /Futur créateur de #FatLand et #TraduisMoiSiTuPeux (@_TMSTP_)/ Mes tweets n'engagent que ceux qui les lisent !
28145,30/08/2012 18:22,2786,296,247,Manga Skate Anime Game •#TeamOtaku • #TeamSkate • #TeamGuitare #TeamGeek #TeamLoL Vive Lynyrd Skynyrd et Led Zeppelin Snap: uncyril
11948,11/05/2010 17:44,5530,302,879,Primero Roger Federer Durand después el tenis. Fanático de los Soundtracks. Revés a una mano.
37286,29/04/2013 19:01,901,61,252,directioner forever
49870,15/04/2014 17:35,1512,128,202,On a deux vies. La deuxième commence le jour où on réalise qu'on n'en a qu'une. Rimbaud/VH ? Velo/Foot/Lyon/Chelsea ??
19547,29/09/2011 13:35,11481,1534,921,Un forum de discussion consacré à la littérature sous toutes ses formes et essentiellement à la Romance et au YA...
17311,16/05/2011 14:25,11454,163,271,Un peu trop rêveur; je fais partager mes coups de gueule et mes coups de coeur ! Fier d'être un #BioloGeek
39924,14/07/2013 17:58,6884,256,165,Fais des pompes; Des tractions!!
33391,23/01/2013 18:23,207,28,27,Informaticien / Trois fois grand-père / Cycliste au quotidien militant / Président de Dérailleurs / Fan de longues randos à pied; à vélo et en tandem.
50583,22/05/2014 11:00,35,2,31,44 ans; Parisienne d'adoption; Nantaise de souche; épicurienne de nature
14813,24/11/2010 21:41,13342,1678,1328;.????? - Journalist ..??? ??? ????? ?? ?? ????..?? ???? ?? ??? ?????? ?? ????? ??????..views are own not my employer or any one else
16513,26/03/2011 23:29,43249,552,217,amante y defensora de los animales
13701,06/09/2010 23:58,4287,1171,942,Laisse le corps; prend l'esprit.
10428,26/01/2010 22:55,211,143,451,Entrepreneur; brainstormer & smart money investor. Banking & Insurance GAD @SAP. Founder @Alterfina. #ESCP
4724,01/03/2009 01:32,12265,439,1123,Mi voz interior habla espanglemán. \ My inner voice speaks Spangleutsch.
19831,18/10/2011 08:41,10464,217,388,Enchanteresse polymorphe et taquine; passionnée par l'économie et le costume histo; prophétesse à ses heures perdues. Partage ses plus beaux trophées trolls
18012,26/06/2011 16:44,19307,212,164,#EDM #RnBUs #DreamPop #Emf2014 Insta : LauCrep #SorbonneNouvelle - Mediation culturelle
22320,20/02/2012 19:42,6974,611,787,hic kimse guclu degil sen gucsuz olmadikca
32245,27/12/2012 14:06,10500,144,343,Accro à l'actu médiatique
48512,20/02/2014 16:00,19,5,11,Steamone; spécialiste du défroisseur vapeur; propose des défroisseurs à la technologie exclusive et au look trendy; pour particuliers et professionnels.
19726,11/10/2011 21:53,28025,2007,1663,Emprendedor; Comunicador Social; Creativo; Músico; Espiritual. Blues; Jazz; Bossa.Cine Latinoamericano; Capitalismo Solidario y visionario.
16244,10/03/2011 21:57,29565,415,252,Nobody's perfect; I am Me.                       Instagram : @ThaChocolateBoy
4914,13/03/2009 08:59,256,37,267,TV shows addict / Vampire lover ( Real ones not ridiculously sparkling ones!) / Trying to learn then teach the beautiful English language / What else?
6176,06/05/2009 07:56,457,206,2001,Heal the world make it better place for you n for me n the entire human race...
35210,03/03/2013 20:20,340,841,1976,Chargé de mission prévention sécurité incendie dans les ERP Direction Générale de la Sécurité Civile et de la Gestion des Crises       Ministère de l'intérieur
39030,16/06/2013 21:56,2257,325,1064,Au début ce sont les tuttos #MakeUp qui m'ont passionée puis les #StreetStyle et la #mode en général
23013,19/03/2012 18:28,121,84,73,Albertine n'est pas le tronquage d'alternative libertine
46446,26/10/2013 17:34,18,11,71,K-pop; French; love Korea
19902,22/10/2011 19:05,18014,400,1330,mi abuelo me habló del Barça de las 5 Copas; yo hablaré a mis nietos del Barça de las 6 Copas
22560,29/02/2012 15:49,39416,482,331,Premiers pas de ma reconversion et de mon expatriation
48331,10/02/2014 00:32,1119,78,86,Venezolana
16795,14/04/2011 14:09,4992,2626,569,Professor; GMO guru; passionate about science; farming;  food security; innovation and agricultural biotechnology issues.
33544,27/01/2013 14:22,4254,717,1785,Sapeur Pompier de Paris; un rêve ! Sauver ou Périr ! ??
16982,26/04/2011 19:00,664,70,6,Club OFFICIEL des amateurs et propriétaires de voitures smart au Québec! Infos sur le monde smart; et nos activités; et +! Compte animé par @martin_boisvert
